"124","【廃止】SPBﾀﾞﾝｶﾞﾘｰ","3022","10","000","C58","651","640","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","651","504","C58","","200401","","","61","061","01","","01","01","","","20040123","","","","20040520","20180220","20180220","20180220","","20040123","","20010810","20180220","20180220","20040123","        ","20040123","20180220","","","","","","","","","","","","","","","","","","","","","04","20180220","","","","","","","","","","","","","","","","","","","20180220","SPB D","","ＳＰＢダンガリ－","","SPBﾀﾞﾝｶﾞﾘ-","","WLC（雑貨HDその他）","","WLC（雑貨HDその他）","INDEX"
"125","ｴｲﾁｵｹｰﾄﾘｯｼｭ","2220","","","713","213","","00","","20081115","","20081115","221505","20180221","010001","","","","","","","213","510","713","","200802","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20081121","","","20180220","20180220","        ","20081121","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"126","ﾎﾞｲｺｯﾄ","1004","07","000","126","226","600","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","226","501","126","0001","200302","","0001","01","980","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","20030326","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","01","01","","","","","","","","","","","","","","","","","01","20180220","20120730","20041118","","","","","","","","","","","","","","","","","20180220","BOYCOTT","成長期Ⅱ","ボイコツト","","ﾎﾞｲｺﾂﾄ","","廃止予定","","W（HD）","ﾎﾞｲｺｯﾄ"
"127","INDIVI","1005","07","000","127","621","600","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","621","502","127","","200302","","0001","02","002","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","01","03","01","","","","","","01","","","","","","","","","","02","20180220","20120730","20041118","20050516","","","","","","","","","","","","","","","","20180220","INDIVI","成長期Ⅲ","ＩＮＤＩＶＩ","","INDIVI","","FI（百貨店）","","FI（百貨店）","ｲﾝﾃﾞｨｳﾞｨ"
"128","ﾙﾈ ﾗﾊﾟﾝ","2220","","","713","215","","00","","20081121","","20081121","221504","20180221","010001","","","","","","","215","510","713","","200802","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20081201","","","20180220","20180220","        ","20081201","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"129","aquagirl","2005","23","000","078","653","698","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","653","512","078","","200302","","","81","081","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","01","","01","","","","","","","","","","","","","","","","22","20180220","20120730","","20081006","","","","","","","","","","","","","","","","20180220","Aquagirl M","","Ｍ－ＡＱＵＡＧＩＲＬ","","AQUAGIRLﾚﾋﾟｽ","","INT（セレクト）","","INT（セレクト）","ｱｸｱｶﾞｰﾙ"
"130","【廃止】ﾏｼﾞｰﾏﾙｼｪ","3005","","000","567","637","","00","","20010207","","20010207","200550","20180221","010001","","01","00","","","04","637","513","567","","200701","","","82","082","01","","01","01","","","20070613","","","","20040105","20180220","20180220","20180220","","20070613","","","20180220","20180220","20070613","        ","20070613","20180220","","","01","","","","","","","","","","","","","","","","","","23","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","ジオスポ－ツザ　＃","","","","INL（SC）","","INL（SC）","THE EMPORIUM"
"131","【廃止】HARMONIUMﾈｸﾀｲ","1010","","","070","640","","00","","20090211","","20090211","221505","20180221","010001","","01","","","","","640","503","070","","200901","","","03","003","01","","01","01","","","20090306","","","","","20180220","20180220","20180220","","20090306","","","20180220","20180220","20090306","        ","20090306","20180220","","","01","","","","","","","","","","","","","","","","","","03","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","EXT（Mens）","","EXT（Mens）","ﾀｹｵｷｸﾁ"
"132","【廃止】HARMONIUM雑貨","1010","","","070","446","","00","","20090211","","20090211","221505","20180221","010001","","01","","","","","446","503","070","","200901","","","03","003","01","","01","01","","","20090306","","","","","20180220","20180220","20180220","","20090306","","","20180220","20180220","20090306","        ","20090306","20180220","","","01","","","","","","","","","","","","","","","","","","03","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","EXT（Mens）","","EXT（Mens）","ﾀｹｵｷｸﾁ"
"133","【廃止】HARMONIUM（ｱﾊﾟﾚﾙ）","1010","","","070","441","","00","","20090211","","20090211","221505","20180221","010001","","01","","","","","441","503","070","","200901","","","03","003","01","","01","01","","","20090306","","","","","20180220","20180220","20180220","","20090306","","","20180220","20180220","20090306","        ","20090306","20180220","","","01","","","","","","","","","","","","","","","","","","03","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","EXT（Mens）","","EXT（Mens）","ﾀｹｵｷｸﾁ"
"134","ｽｳﾞｪﾝｿﾝ(ｴﾙﾀﾝ)","2220","","000","713","215","","00","","20010207","","20010207","200550","20180221","010001","","","00","","","03","215","510","713","","200701","","","07","007","","0001","","02","","","        ","","","","20040105","20180220","20180220","20180220","","20070615","","","20180220","20180220","        ","20070615","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","シヤンタルト－マス４　＃","","","","WAM（卸）","","WAM（卸）","WRS"
"135","ﾍﾟﾆﾌｧｽ","2220","","","713","213","","00","","20090128","","20090128","221506","20180221","010001","","","","","","","213","510","713","","200901","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20090202","","","20180220","20180220","        ","20090202","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"136","雑貨処分用A","2094","","000","616","642","","00","","20010207","","20010207","200550","20180221","010001","","01","00","","","01","642","508","616","","200701","","","05","005","01","","01","01","","","20070628","","","","20040105","20180220","20180220","20180220","","20070628","","","20180220","20180220","20070628","        ","20070628","20180220","","","","","","","","","","","","","","","","","","","","","05","20180220","","","","","","","","","","","","","","","","","","","20180220","","","オ－ルソ－Ｂビ－スト","","","","SF（RSC）","","SF（RSC）","THE SHOP TK"
"137","【廃止】TK MIXPICE GOLF(LADIES)","1305","","","330","282","","00","","20100928","","20100928","221508","20180221","010001","","01","","","","","282","501","330","","201002","","","01","990","01","","01","01","","","20101104","","","","","20180220","20180220","20180220","","20101104","","","20180220","20180220","20101104","        ","20101104","20180220","","","01","","","","","","","","","","","","","","","","","","01","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","廃止","","W（HD）","【廃止】TK MIXPICE GOLF"
"138","エアトーク","9201","49","000","X43","208","608","00","","20000510","99999999","20000620","143000","20180221","010001","","","00","","","00","208","501","X43","","","","","01","990","","","","03","","","","","","","20040520","20180220","20180220","20180220","","","","","20180220","20180220","","","","20180220","","","01","","","","","","","","","","","","","","","","","","01","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","エアト－ク","","","","廃止","","W（HD）","【廃止】ﾕﾆﾌｫｰﾑ"
"139","aquagirl GOODS買付け","2005","23","000","078","653","698","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","653","512","078","","200302","","","81","081","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","01","","01","","","","","","","","","","","","","","","","22","20180220","20120730","","20081006","","","","","","","","","","","","","","","","20180220","Aquagirl G","","Ｇ－ＡＱＵＡＧＩＲＬ","","AQUAGIRLｸﾞﾂｽ","","INT（セレクト）","","INT（セレクト）","ｱｸｱｶﾞｰﾙ"
"140","【廃止】WOHOP","3022","10","000","C58","651","640","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","651","504","C58","","200302","","0001","61","061","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","","01","","","","","","","","","","","","","","","","","04","20180220","20070406","20041118","","","","","","","","","","","","","","","","","20180220","WO HOP","","ＷＯＨＯＰ","","WOHOP","","WLC（雑貨HDその他）","","WLC（雑貨HDその他）","INDEX"
"141","ｾﾘｵｽﾘｰ","2220","","","713","213","","00","","20080513","","20080513","221505","20180221","010001","","","","","","","213","510","713","","200801","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20080519","","","20180220","20180220","        ","20080519","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"142","ｵｰｾﾝﾃｨｯｸ","6285","01","000","000","213","613","00","","20000510","99999999","20000620","143000","20180221","010001","","","00","","","00","213","510","000","0001","","0001","","07","007","","","","02","","","","","","","20040520","20180220","20180220","20180220","20010709","","20010716","","20180220","20180220","","","","20180220","","9","","","","","","","","","","","","","","","","","","","07","20180220","","","","","","","","","","","","","","","","","","","20180220","","","オ－センテイツク","","ｵ-ｾﾝﾃｲﾂｸ","","WAM（卸）","","WAM（卸）","ｺﾙﾃﾞｨｱ（卸）"
"143","OZOC SACS","1001","07","000","162","632","600","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","632","508","162","","200401","","","05","005","01","","01","01","","","20040123","","","","20040520","20180220","20180220","20180220","","20040123","","20010810","20180220","20180220","20040123","        ","20040123","20180220","","","01","","01","","","","","","","","","","","","","","","","05","20180220","20120730","","20091124","","","","","","","","","","","","","","","","20180220","OZOC SACS","","ＯＺＯＣサツク","","OZOCｻﾂｸ","","SF（RSC）","","SF（RSC）","OZOC"
"144","【廃止】TK MIXPICE GOLF(MENS)","1305","","","330","282","","00","","20100928","","20100928","221508","20180221","010001","","01","","","","","282","501","330","","201002","","","01","990","01","","01","01","","","20101104","","","","","20180220","20180220","20180220","","20101104","","","20180220","20180220","20101104","        ","20101104","20180220","","","01","","","","","","","","","","","","","","","","","","01","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","廃止","","W（HD）","【廃止】TK MIXPICE GOLF"
"145","ﾏｰﾌﾞﾙﾜﾙﾂ","2220","","","713","213","","00","","20090117","","20090117","221505","20180221","010001","","","","","","","213","510","713","","200901","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20090126","","","20180220","20180220","        ","20090126","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"146","LG（JAN）","3030","31","000","166","290","690","01","","20000510","99999999","20000620","143000","20180221","010001","","","00","","","00","290","505","166","","","","","62","062","","","","03","","","","","","","20040520","20180220","20180220","20180220","","","","","20180220","20180220","","","","20180220","","","","","","","","","","","","","","","","","","","","","14","20180220","","","","","","","","","","","","","","","","","","","20180220","","","ＬＧ（ＪＡＮ）","","LG(JAN)","","FCR（DEMO）","","FCR（DEMO）","ITSDEMO"
"147","【廃止】ﾘｸﾙｰﾄ商材","2015","","","C38","419","","00","","20100928","","20100928","221508","20180221","010001","","01","","","","","419","501","C38","","201002","","","01","980","01","","01","01","","","20101104","","","","","20180220","20180220","20180220","","20101104","","","20180220","20180220","20101104","        ","20101104","20180220","","","","","","","","","","","","","","","","","","","","","01","20180220","","","","","","","","","","","","","","","","","","","20180220","","","","","","","廃止予定","","W（HD）","法人ｲﾍﾞﾝﾄ企画"
"148","【廃止】Glossy RougeFG","1920","","","026","671","","00","","20100817","","20100817","221508","20180221","010001","","01","","","","","671","513","026","","201101","","","82","082","01","","01","01","","","20110210","","","","","20180220","20180220","20180220","","20110210","","","20180220","20180220","20110210","        ","20110210","20180220","","","01","","","","","","","","","","","","","","","","","","23","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","INL（SC）","","INL（SC）","ｸﾞﾛｯｼｰﾙｰｼﾞｭ"
"149","【廃止】ｱｸｱｶﾞｰﾙ","2005","23","000","078","694","698","00","","20000510","99999999","20000620","143000","20180221","010001","","","00","","","00","694","512","078","","","","","81","081","","","","03","","","","","","","20040520","20180220","20180220","20180220","","","","","20180220","20180220","","","","20180220","","","","","","","","","","","","","","","","","","","","","22","20180220","","","","","","","","","","","","","","","","","","","20180220","","","アクアガ－ル","","ｱｸｱｶﾞ-ﾙ","","INT（セレクト）","","INT（セレクト）","ｱｸｱｶﾞｰﾙ"
"150","ｱｰｼﾞﾚ","2220","","","713","215","","00","","20081126","","20081126","221505","20180221","010001","","","","","","","215","510","713","","200802","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20081201","","","20180220","20180220","        ","20081201","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"151","ﾛﾝｼｬﾝ","2220","","","713","213","","00","","20081212","","20081212","221514","20180221","010001","","","","","","","213","510","713","","200802","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20081217","","","20180220","20180220","        ","20081217","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"152","【廃止】SEIREN FG","2435","","","158","421","","00","","20100928","","20100928","221508","20180221","010001","","","","","","","421","501","158","","","","","01","990","","","","01","","","","","","","","20180220","20180220","20180220","","","","","20180220","20180220","","","","20180220","","","","","","","","","","","","","","","","","","","","","01","20180220","","","","","","","","","","","","","","","","","","","20180220","","","","","","","廃止","","W（HD）","ｾｰﾚﾝPJT"
"153","ｱﾝﾀｲﾄﾙ","1019","09","000","153","628","628","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","628","502","153","","200302","","0001","02","002","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","01","01","01","","","","","","01","","","","","","","","","","02","20180220","20120730","20041118","20050516","","","","","","","","","","","","","","","","20180220","UNTITLED","成長期Ⅳ","アンタイトル","","ｱﾝﾀｲﾄﾙ","","FI（百貨店）","","FI（百貨店）","ｱﾝﾀｲﾄﾙ"
"154","雑貨処分用B","4205","","","154","270","","00","","20070622","","20070622","221505","20180221","010001","","01","","","","","270","501","154","","200701","","","01","990","01","","01","01","","","20070628","","","","","20180220","20180220","20180220","","20070628","","","20180220","20180220","20070628","        ","20070628","20180220","","","01","","","","","","","","","","","","","","","","","","01","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","廃止","","W（HD）","【廃止】ﾒﾝｽﾞSPAｸﾞﾙｰﾌﾟ(処分用)"
"155","ﾀｹｵｷｸﾁﾀﾞｯｼｭ","1014","08","000","155","255","670","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","255","501","155","","200401","","","01","990","01","","01","01","","","20040123","","","","20040520","20180220","20180220","20180220","","20040123","","20010810","20180220","20180220","20040123","        ","20040123","20180220","","","","","","","","","","","","","","","","","","","","","01","20180220","","","","","","","","","","","","","","","","","","","20180220","TKD","","タケオキクチダツシユ","","ﾀｹｵｷｸﾁﾀﾞﾂｼﾕ","","廃止","","W（HD）","【廃止】TKﾀﾞｯｼｭ"
"156","ｴｽﾎﾟﾜｰﾙ","2220","","","713","213","","00","","20081211","","20081211","221505","20180221","010001","","","","","","","213","510","713","","200802","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20081217","","","20180220","20180220","        ","20081217","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"157","ｴﾐﾘｱﾝ","2220","","","713","213","","00","","20081211","","20081211","221505","20180221","010001","","","","","","","213","510","713","","200802","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20081217","","","20180220","20180220","        ","20081217","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"158","【廃止】SEIREN AP","2435","","","158","421","","00","","20100928","","20100928","221508","20180221","010001","","01","","","","","421","501","158","","201101","","","01","990","01","","01","01","","","20110125","","","","","20180220","20180220","20180220","","20110125","","","20180220","20180220","20110125","        ","20110125","20180220","","","01","","","","","","","","","","","","","","","","","","01","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","廃止","","W（HD）","ｾｰﾚﾝPJT"
"159","ﾅｵﾄｻﾄｳ","2220","","","713","215","","00","","20080513","","20080513","221505","20180221","010001","","","","","","","215","510","713","","200801","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20080519","","","20180220","20180220","        ","20080519","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"160","ｳｨｰﾊﾞｰ","2220","","","713","213","","00","","20081211","","20081211","221505","20180221","010001","","","","","","","213","510","713","","200802","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20081217","","","20180220","20180220","        ","20081217","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"161","【廃止】ｱﾀﾞﾊﾞｯﾄ ﾗｲﾌ K","1305","","","330","282","","00","","20080516","","20080516","221505","20180221","010001","","01","","","","","282","501","330","","200801","","","01","990","01","","01","01","","","20080527","","","","","20180220","20180220","20180220","","20080527","","","20180220","20180220","20080527","        ","20080527","20180220","","","01","","","","","","","","","","","","","","","","","","01","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","廃止","","W（HD）","【廃止】TK MIXPICE GOLF"
"162","OZOCｵﾘｼﾞﾅﾙ","1001","07","000","162","632","600","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","632","508","162","","200302","","0001","05","005","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","01","03","01","","","","","","01","","","","","","","","","","05","20180220","20120730","20041118","20091124","","","","","","","","","","","","","","","","20180220","OZOC","成長期Ⅳ","オゾツク","","ｵｿﾞﾂｸ","","SF（RSC）","","SF（RSC）","OZOC"
"163","ﾏﾀﾞﾑ ﾀﾞﾘｱ（ｲﾍﾞﾝﾄ）","2220","","","713","213","","00","","20081217","","20081217","221513","20180221","010001","","","","","","","213","510","713","","200802","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20081224","","","20180220","20180220","        ","20081224","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"164","Mt","2220","","","713","213","","00","","20081217","","20081217","221513","20180221","010001","","","","","","","213","510","713","","200802","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20081224","","","20180220","20180220","        ","20081224","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"165","【廃止】ｴﾝﾎﾟﾘｱﾑｱﾊﾟﾚﾙ","3005","13","000","567","637","634","00","","20000516","99999999","20000620","143000","20180221","010001","","01","00","","","00","637","513","567","","200302","","","82","082","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","","20180220","20180220","20031105","        ","20031105","20180220","","","01","","","","","","","","","","","","","","","","","","23","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","エンポリアムアパレル","","ｴﾝﾎﾟﾘｱﾑｱﾊﾟﾚﾙ","","INL（SC）","","INL（SC）","THE EMPORIUM"
"166","ITSDEMO AP  ","3030","31","000","166","290","690","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","290","505","166","","200302","","0001","62","062","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","01","","","","","","","","","","","","","","","","","","14","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","ITS'DEMO AP","","ＩＴＳＤＥＭＯアパレル","","ITSDEMO.AP","","FCR（DEMO）","","FCR（DEMO）","ITSDEMO"
"167","ones(ASFS)","3490","","000","167","618","","00","","20010207","","20010207","200550","20180221","010001","","01","00","","","01","618","514","167","","200702","","","80","010","01","","01","01","","","20070704","","","","20040105","20180220","20180220","20180220","","20070704","","","20180220","20180220","20070704","        ","20070704","20180220","","","01","","","","","","","","","","","","","","","","","","20","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","Ｃ．Ｃ．キヤラクタ－　＃","","","","㈱ﾜｰﾙﾄﾞｽﾄｱﾊﾟｰﾄﾅｰｽﾞ","","㈱ﾜｰﾙﾄﾞｽﾄｱﾊﾟｰﾄﾅｰｽﾞ","QD推進部（FSAS売上計画入力）"
"168","ﾊﾞｰﾝﾄﾞｱ","2220","","000","713","213","","00","","20010207","","20010207","200550","20180221","010001","","","00","","","03","213","510","713","","200702","","","07","007","","0001","","02","","","        ","","","","20040105","20180220","20180220","20180220","","20070718","","","20180220","20180220","        ","20070718","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","Ｃ．Ｃ．チヤイルド　＃","","","","WAM（卸）","","WAM（卸）","WRS"
"169","（仮称）阪急阪神","3665","","","169","435","","00","","20100928","","20100928","221508","20180221","010001","","","","","","","435","501","169","","","","","01","990","","","","01","","","","","","","","20180220","20180220","20180220","","","","","20180220","20180220","","","","20180220","","","","","","","","","","","","","","","","","","","","","01","20180220","","","","","","","","","","","","","","","","","","","20180220","","","","","","","廃止","","W（HD）","（仮称）阪急阪神PJT"
"170","TK","1015","08","000","170","641","670","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","641","503","170","","200302","","0001","03","003","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","01","01","","","","","","","","","","","","","","","","","03","20180220","20120730","20041118","","","","","","","","","","","","","","","","","20180220","TK","成長期Ⅰ","ＴＫタケオキクチ","","TKﾀｹｵｷｸﾁ","","EXT（Mens）","","EXT（Mens）","tk TAKEO KIKUCHI"
"171","TEXT","1016","08","000","072","275","670","00","","20000510","99999999","20000620","143000","20180221","010001","","","00","","","00","275","501","072","","","","","01","990","","","","03","","","","","","","20040520","20180220","20180220","20180220","","","","","20180220","20180220","","","","20180220","","","","","","","","","","","","","","","","","","","","","01","20180220","","","","","","","","","","","","","","","","","","","20180220","","","ＴＥＸＴ","","TEXT","","廃止","","W（HD）","【廃止】TKGPｿﾉﾀ"
"172","ｼﾝｸﾛX LADIES","2002","21","000","172","639","676","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","639","502","172","","200302","","0001","02","002","01","","01","01","","","20031105","","","","20040520","20180220","20180220","20180220","","20031105","","20010810","20180220","20180220","20031105","        ","20031105","20180220","","","01","","","","","","","","","","","","","","","","","","02","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","synchro X L","","シンクロＸ　ＬＡＤＩＥＳ","","ｼﾝｸﾛX LADIES","","FI（百貨店）","","FI（百貨店）","ｼﾝｸﾛX"
"173","ｺﾝﾁｪﾙﾄｸﾞﾛｯｿ","2220","","","713","214","","00","","20080516","","20080516","221505","20180221","010001","","","","","","","214","510","713","","200801","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20080521","","","20180220","20180220","        ","20080521","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","WRS"
"174","仮 ﾎﾞｲｺｯﾄX","1004","07","000","126","274","600","00","","20000510","99999999","20000620","143000","20180221","010001","","01","00","","","00","274","501","126","","200401","","","01","980","01","","01","01","","","20040123","","","","20040520","20180220","20180220","20180220","","20040123","","20010810","20180220","20180220","20040123","        ","20040123","20180220","","","","","","","","","","","","","","","","","","","","","01","20180220","","","","","","","","","","","","","","","","","","","20180220","BOYCOTT X","","（カリ）ボイコツトＸ","","(ｶﾘ)ﾎﾞｲｺﾂﾄX","","廃止予定","","W（HD）","ﾎﾞｲｺｯﾄ"
"175","ALVIVO","6285","","000","000","213","","00","","20011212","","20011212","224807","20180221","010001","","","00","","","00","213","510","000","","200401","","","07","007","","0001","","02","","","        ","","","","20040520","20180220","20180220","20180220","","20040117","","","20180220","20180220","        ","20040117","        ","20180220","","1","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","ALVIVO","","WAM（卸）","","WAM（卸）","ｺﾙﾃﾞｨｱ（卸）"
"176","【廃止】ﾗｲｾﾝｽ","1010","08","000","070","640","670","00","","20000510","99999999","20000620","143000","20180221","010001","","","00","","","00","640","503","070","","","","","03","003","","","","03","","","","","","","20040520","20180220","20180220","20180220","","","","","20180220","20180220","","","","20180220","","","","","","","","","","","","","","","","","","","","","03","20180220","","","","","","","","","","","","","","","","","","","20180220","","","タケオキクチライセンス","","ﾀｹｵｷｸﾁﾗｲｾﾝｽ","","EXT（Mens）","","EXT（Mens）","ﾀｹｵｷｸﾁ"
"177","INDIVI(PF)","6240","","","000","213","","00","","20100928","","20100928","221508","20180221","010001","","","","","","","213","510","000","","201201","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20120619","","","20180220","20180220","        ","20120619","        ","20180220","","1","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","ｲﾝﾃﾞｨｳﾞｨ（卸）"
"178","【廃止】ｺｷｭ EM","2050","","000","858","223","","00","","20010207","","20010207","200550","20180221","010001","","01","00","","","02","223","501","858","","200702","","","01","980","01","","01","01","","","20070719","","","","20040105","20180220","20180220","20180220","","20070719","","","20180220","20180220","20070719","        ","20070719","20180220","","","01","","","","","","","","","","","","","","","","","","01","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","ドウニ－ム","","","","廃止予定","","W（HD）","ｺｷｭ"
"179","ｽﾏｰﾄﾋﾟﾝｸ(PF)","6275","","","000","213","","00","","20100928","","20100928","221508","20180221","010001","","","","","","","213","510","000","","201202","","","07","007","","0001","","02","","","        ","","","","","20180220","20180220","20180220","","20120828","","","20180220","20180220","        ","20120828","        ","20180220","","1","","","","","","","","","","","","","","","","","","","07","20180220","","","","","","","","","","","","","","","","","","","20180220","","","","","","","WAM（卸）","","WAM（卸）","ｽﾏｰﾄﾋﾟﾝｸ（卸）"
"180","ｵｰﾄﾞﾘｰｱﾝﾄﾞｼﾞｮﾝﾜｯﾄ","2220","","000","713","214","","00","","20010207","","20010207","200550","20180221","010001","","","00","","","04","214","510","713","","200702","","","07","007","","0001","","02","","","        ","","","","20040105","20180220","20180220","20180220","","20070727","","","20180220","20180220","        ","20070727","        ","20180220","","4","01","","","","","","","","","","","","","","","","","","07","20180220","20120730","","","","","","","","","","","","","","","","","","20180220","","","マリナドブルボン","","","","WAM（卸）","","WAM（卸）","WRS"
