"1793","2714  ","GUILD JACOMO GALLERY ON THE WAVE","1488","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13634","unicage","20180227","1","20180227","unicage","20180227"
"1794","2715  ","VIVA CIRCUS","1488","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13635","unicage","20180227","1","20180227","unicage","20180227"
"1795","2716  ","GRAND TABLE","1489","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13636","unicage","20180227","1","20180227","unicage","20180227"
"1796","2717  ","LASUD","1489","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13637","unicage","20180227","1","20180227","unicage","20180227"
"1797","2718  ","MAITRESSE","1489","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13638","unicage","20180227","1","20180227","unicage","20180227"
"1798","2719  ","MAITRESSE/SCOT CLUB","1489","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13639","unicage","20180227","1","20180227","unicage","20180227"
"1799","2720  ","Petit Maison","1489","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13640","unicage","20180227","1","20180227","unicage","20180227"
"1800","2721  ","SCOT CLUB","1489","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13641","unicage","20180227","1","20180227","unicage","20180227"
"1801","2722  ","ｸﾞﾗﾝﾀｰﾌﾞﾙ","1489","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13642","unicage","20180227","1","20180227","unicage","20180227"
"1802","2723  ","byebye","1490","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13643","unicage","20180227","1","20180227","unicage","20180227"
"1803","2724  ","one way","1490","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13644","unicage","20180227","1","20180227","unicage","20180227"
"1804","2725  ","one way/Rosegirl","1490","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13645","unicage","20180227","1","20180227","unicage","20180227"
"1805","2726  ","onespo","1490","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13646","unicage","20180227","1","20180227","unicage","20180227"
"1806","2727  ","one way Bye Bye","1490","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13647","unicage","20180227","1","20180227","unicage","20180227"
"1807","2728  ","eRG","1492","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13648","unicage","20180227","1","20180227","unicage","20180227"
"1808","2729  ","Another Edition","1493","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13649","unicage","20180227","1","20180227","unicage","20180227"
"1809","2730  ","BEAUTY&YOUTH UNITED ARROWS","1493","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13650","unicage","20180227","1","20180227","unicage","20180227"
"1810","2731  ","cath kidston UNITED ARROWS","1493","2010/08/03 20:18:29","system  ","2011/02/14 11:08:17","system  ","c","13651","unicage","20180227","1","20180227","unicage","20180227"
"1811","2732  ","Changes UNITED ARROWS","1493","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13652","unicage","20180227","1","20180227","unicage","20180227"
"1812","2733  ","coen","1493","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13653","unicage","20180227","1","20180227","unicage","20180227"
"1813","2734  ","Odette e Odile UNITED ARROWS","1493","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13654","unicage","20180227","1","20180227","unicage","20180227"
"1814","2735  ","UNITED ARROWS","1493","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13655","unicage","20180227","1","20180227","unicage","20180227"
"1815","2736  ","united arrows green lavel relaxing","1493","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13656","unicage","20180227","1","20180227","unicage","20180227"
"1816","2737  ","L'EST ROSE","1780","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13657","unicage","20180227","1","20180227","unicage","20180227"
"1817","2738  ","FLASH REPORT","1495","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13658","unicage","20180227","1","20180227","unicage","20180227"
"1818","2739  ","Right-On","1495","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13659","unicage","20180227","1","20180227","unicage","20180227"
"1819","2740  ","L'EST ROSE PARIS","1494","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13660","unicage","20180227","1","20180227","unicage","20180227"
"1820","2741  ","LUSH","1497","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13661","unicage","20180227","1","20180227","unicage","20180227"
"1821","2742  ","darling seek","1498","2010/08/03 20:18:29","system  ","2011/02/14 14:34:01","system  ","c","13662","unicage","20180227","1","20180227","unicage","20180227"
"1822","2743  ","LOVE GIRLS MARKET","1500","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13663","unicage","20180227","1","20180227","unicage","20180227"
"1823","2744  ","TheCloset","1500","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13664","unicage","20180227","1","20180227","unicage","20180227"
"1824","2745  ","２４７ＬＯＶＥ","1500","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13665","unicage","20180227","1","20180227","unicage","20180227"
"1825","2746  ","GIRLS' DOORS","1500","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13666","unicage","20180227","1","20180227","unicage","20180227"
"1826","2747  ","LB-03","1500","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13667","unicage","20180227","1","20180227","unicage","20180227"
"1827","2748  ","LDS","1500","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13668","unicage","20180227","1","20180227","unicage","20180227"
"1828","2749  ","LOVE BOAT","1500","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13669","unicage","20180227","1","20180227","unicage","20180227"
"1829","2750  ","C.D.S","1501","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13670","unicage","20180227","1","20180227","unicage","20180227"
"1830","2751  ","CLEF DE SOL","1501","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13671","unicage","20180227","1","20180227","unicage","20180227"
"1831","2752  ","elvence","1501","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13672","unicage","20180227","1","20180227","unicage","20180227"
"1832","2753  ","RIO","1501","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13673","unicage","20180227","1","20180227","unicage","20180227"
"1833","2754  ","LIZ LISA Duo","1187","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13674","unicage","20180227","1","20180227","unicage","20180227"
"1834","2755  ","Q","1503","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13675","unicage","20180227","1","20180227","unicage","20180227"
"1835","2756  ","無印良品","1504","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13676","unicage","20180227","1","20180227","unicage","20180227"
"1836","2757  ","PLS+T by theory","1506","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13677","unicage","20180227","1","20180227","unicage","20180227"
"1837","2758  ","theory　OUTLET","1506","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13678","unicage","20180227","1","20180227","unicage","20180227"
"1838","2759  ","theory","1506","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13679","unicage","20180227","1","20180227","unicage","20180227"
"1839","2760  ","theory luxe","1506","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13680","unicage","20180227","1","20180227","unicage","20180227"
"1840","2761  ","LE CIEL BLEU","1507","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13681","unicage","20180227","1","20180227","unicage","20180227"
"1841","2762  ","IL BISONTE","1508","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13682","unicage","20180227","1","20180227","unicage","20180227"
"1842","2763  ","Le Dome Edifice et IENA","1447","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","c","13683","unicage","20180227","1","20180227","unicage","20180227"
"1843","2764  ","Le MARCHE 2","1592","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13684","unicage","20180227","1","20180227","unicage","20180227"
"1844","2765  ","Ray Cassin","1511","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13685","unicage","20180227","1","20180227","unicage","20180227"
"1845","2766  ","LAISSE PASSE","1512","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13686","unicage","20180227","1","20180227","unicage","20180227"
"1846","2767  ","salire","1513","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13687","unicage","20180227","1","20180227","unicage","20180227"
"1847","2768  ","armie arnold palmer","1514","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13688","unicage","20180227","1","20180227","unicage","20180227"
"1848","2769  ","ensuite","1514","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13689","unicage","20180227","1","20180227","unicage","20180227"
"1849","2770  ","rebecca taylor","1514","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13690","unicage","20180227","1","20180227","unicage","20180227"
"1850","2771  ","Love the Earth","1515","2010/08/03 20:18:29","system  ","2011/02/14 14:35:31","system  ","c","13691","unicage","20180227","1","20180227","unicage","20180227"
"1851","2772  ","Leilian","1516","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13692","unicage","20180227","1","20180227","unicage","20180227"
"1852","2773  ","KariAng","1517","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13693","unicage","20180227","1","20180227","unicage","20180227"
"1853","2774  ","ROSEBUD","1518","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13694","unicage","20180227","1","20180227","unicage","20180227"
"1854","2775  ","ROSE FANFAN","1519","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13695","unicage","20180227","1","20180227","unicage","20180227"
"1855","2776  ","la.f…","1303","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","c","13696","unicage","20180227","1","20180227","unicage","20180227"
"1856","2777  ","LAUTREAMONT","1303","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13697","unicage","20180227","1","20180227","unicage","20180227"
"1857","2778  ","Rue de B","1303","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13698","unicage","20180227","1","20180227","unicage","20180227"
"1858","2779  ","NOMBRE IMPAIR","1521","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13699","unicage","20180227","1","20180227","unicage","20180227"
"1859","2780  ","ROJITA","1522","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13700","unicage","20180227","1","20180227","unicage","20180227"
"1860","2781  ","Wing","1523","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13701","unicage","20180227","1","20180227","unicage","20180227"
"1861","2782  ","Quel cher bijou","1314","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13702","unicage","20180227","1","20180227","unicage","20180227"
"1862","2783  ","URBAN RESEARCH ware house","1138","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13703","unicage","20180227","1","20180227","unicage","20180227"
"1863","2784  ","AS　KNOE　AS　outlet","1596","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13704","unicage","20180227","1","20180227","unicage","20180227"
"1864","2785  ","Abahouse","1159","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13705","unicage","20180227","1","20180227","unicage","20180227"
"1865","2786  ","alba　rosa","1581","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13706","unicage","20180227","1","20180227","unicage","20180227"
"1866","2787  ","chambre de charme","1590","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13707","unicage","20180227","1","20180227","unicage","20180227"
"1867","2788  ","a.v.v","1175","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13708","unicage","20180227","1","20180227","unicage","20180227"
"1868","2789  ","FINE7","1175","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13709","unicage","20180227","1","20180227","unicage","20180227"
"1869","2790  ","ABC MART","1194","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13710","unicage","20180227","1","20180227","unicage","20180227"
"1870","2791  ","EDWIN","1600","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13711","unicage","20180227","1","20180227","unicage","20180227"
"1871","2792  ","Garbo","1584","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13712","unicage","20180227","1","20180227","unicage","20180227"
"1872","2793  ","CUBE SUGAR","1583","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13713","unicage","20180227","1","20180227","unicage","20180227"
"1873","2794  ","Olive des Olive","1598","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13714","unicage","20180227","1","20180227","unicage","20180227"
"1874","2795  ","INTERPLANET　two OUTLET","1217","2010/08/03 20:18:29","system  ","2013/07/08 14:30:04","system  ","c","13715","unicage","20180227","1","20180227","unicage","20180227"
"1875","2796  ","CROON A SONG OUTLET","1232","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13716","unicage","20180227","1","20180227","unicage","20180227"
"1876","2797  ","graniph","1586","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13717","unicage","20180227","1","20180227","unicage","20180227"
"1877","2798  ","GO!GO!LAUNDRY","1585","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13718","unicage","20180227","1","20180227","unicage","20180227"
"1878","2799  ","神戸ランダ","1589","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13719","unicage","20180227","1","20180227","unicage","20180227"
"1879","2800  ","SHIPS　OUTLET","1297","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13720","unicage","20180227","1","20180227","unicage","20180227"
"1880","2801  ","le. coeur blanc","1298","2010/08/03 20:18:29","system  ","2014/02/12 11:29:39","system  ","c","13721","unicage","20180227","1","20180227","unicage","20180227"
"1881","2802  ","ファッションセンターしまむら","1603","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13722","unicage","20180227","1","20180227","unicage","20180227"
"1882","2803  ","Adam et Rope","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13723","unicage","20180227","1","20180227","unicage","20180227"
"1883","2804  ","FALKLAND","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13724","unicage","20180227","1","20180227","unicage","20180227"
"1884","2805  ","JAYRO","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13725","unicage","20180227","1","20180227","unicage","20180227"
"1885","2806  ","ROPE","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13726","unicage","20180227","1","20180227","unicage","20180227"
"1886","2807  ","VIS","1308","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13727","unicage","20180227","1","20180227","unicage","20180227"
"1887","2808  ","ORiental TRaffic","1588","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13728","unicage","20180227","1","20180227","unicage","20180227"
"1888","2809  ","PRICE MAGIC","1595","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13729","unicage","20180227","1","20180227","unicage","20180227"
"1889","2810  ","DURAS","1352","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13730","unicage","20180227","1","20180227","unicage","20180227"
"1890","2811  ","TOMORROWLAND","1356","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13731","unicage","20180227","1","20180227","unicage","20180227"
"1891","2812  ","NICE CLAUP OUTLET","1364","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13732","unicage","20180227","1","20180227","unicage","20180227"
"1892","2813  ","NICOLE","1371","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13733","unicage","20180227","1","20180227","unicage","20180227"
"1893","2814  ","NEWYORKER","1597","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13734","unicage","20180227","1","20180227","unicage","20180227"
"1894","2815  ","Ciadpanic","1387","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13735","unicage","20180227","1","20180227","unicage","20180227"
"1895","2816  ","PAL GROUP OUTLET","1387","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13736","unicage","20180227","1","20180227","unicage","20180227"
"1896","2817  ","prose verse","1387","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13737","unicage","20180227","1","20180227","unicage","20180227"
"1897","2818  ","Black by　moussy","1392","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13738","unicage","20180227","1","20180227","unicage","20180227"
"1898","2819  ","P/X FACTORY STORE","1593","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13739","unicage","20180227","1","20180227","unicage","20180227"
"1899","2820  ","BEAMS OUTLET","1400","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13740","unicage","20180227","1","20180227","unicage","20180227"
"1900","2821  ","INED","1433","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13741","unicage","20180227","1","20180227","unicage","20180227"
"1901","2822  ","Le souk","1433","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13742","unicage","20180227","1","20180227","unicage","20180227"
"1902","2823  ","B.C STOCK","1447","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13743","unicage","20180227","1","20180227","unicage","20180227"
"1903","2824  ","ＪＯＵＲＮＡＬ ＳＴＡＮＤＡＲＤ","1447","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13744","unicage","20180227","1","20180227","unicage","20180227"
"1904","2825  ","GLOBAL WORK","1461","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13745","unicage","20180227","1","20180227","unicage","20180227"
"1905","2826  ","LOWRYS　FARM","1461","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13746","unicage","20180227","1","20180227","unicage","20180227"
"1906","2827  ","NINE　BLOCKS","1461","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13747","unicage","20180227","1","20180227","unicage","20180227"
"1907","2828  ","MELROSE","1486","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13748","unicage","20180227","1","20180227","unicage","20180227"
"1908","2829  ","UNITED ARROWS","1493","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13749","unicage","20180227","1","20180227","unicage","20180227"
"1909","2830  ","UNITED ARROWS green label relaxing","2074","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13750","unicage","20180227","1","20180227","unicage","20180227"
"1910","2831  ","UNITED ARROWS　OUTLET","1493","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13751","unicage","20180227","1","20180227","unicage","20180227"
"1911","2832  ","Barbie･Last Call    / jill Stuart･Last Call","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13752","unicage","20180227","1","20180227","unicage","20180227"
"1912","2833  ","LAST CALL","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13753","unicage","20180227","1","20180227","unicage","20180227"
"1913","2834  ","KLEIN PLUS+","1587","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13754","unicage","20180227","1","20180227","unicage","20180227"
"1914","2835  ","無印良品　FACTORY OUTLET","1504","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13755","unicage","20180227","1","20180227","unicage","20180227"
"1915","2836  ","PATTERN","1477","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13756","unicage","20180227","1","20180227","unicage","20180227"
"1916","2837  ","PRIME PATTERN","1477","2010/08/03 20:18:29","system  ","2014/04/07 10:32:14","system  ","c","13757","unicage","20180227","1","20180227","unicage","20180227"
"1917","2838  ","KURA CHIKA","1565","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13758","unicage","20180227","1","20180227","unicage","20180227"
"1918","2839  ","Heartdance","1340","2010/08/03 20:18:29","system  ","2011/02/14 11:13:46","system  ","c","13759","unicage","20180227","1","20180227","unicage","20180227"
"1919","2840  ","HEMISPHERES","1567","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13760","unicage","20180227","1","20180227","unicage","20180227"
"1920","2841  ","mikiHOUSE","1568","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13761","unicage","20180227","1","20180227","unicage","20180227"
"1921","2842  ","TIENS ecoute","1569","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13762","unicage","20180227","1","20180227","unicage","20180227"
"1922","2843  ","GENERRA","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13763","unicage","20180227","1","20180227","unicage","20180227"
"1923","2844  ","SmackyGlam Flava","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","c","13764","unicage","20180227","1","20180227","unicage","20180227"
"1924","2845  ","LD Prime","1571","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13765","unicage","20180227","1","20180227","unicage","20180227"
"1925","2846  ","Pin Curl","1571","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13766","unicage","20180227","1","20180227","unicage","20180227"
"1926","2847  ","ﾘﾀｽﾞﾀﾞｲｱﾘｰ","1572","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13767","unicage","20180227","1","20180227","unicage","20180227"
"1927","2848  ","RAPID BLUE","1573","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13768","unicage","20180227","1","20180227","unicage","20180227"
"1928","2849  ","地球文化屋","1574","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13769","unicage","20180227","1","20180227","unicage","20180227"
"1929","2850  ","ｼｬﾂ工房","1575","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13770","unicage","20180227","1","20180227","unicage","20180227"
"1930","2851  ","22 OCTOBRE","1576","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13771","unicage","20180227","1","20180227","unicage","20180227"
"1931","2852  ","STYLE ME","1576","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13772","unicage","20180227","1","20180227","unicage","20180227"
"1932","2853  ","PAPAS & MAMAS-N","1577","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13773","unicage","20180227","1","20180227","unicage","20180227"
"1933","2854  ","Pate*bloom","1578","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13774","unicage","20180227","1","20180227","unicage","20180227"
"1934","2855  ","Lob House","1579","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13775","unicage","20180227","1","20180227","unicage","20180227"
"1935","2856  ","SPPS","1579","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13776","unicage","20180227","1","20180227","unicage","20180227"
"1936","2857  ","NOW HERE","1580","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13777","unicage","20180227","1","20180227","unicage","20180227"
"1937","2858  ","apart by lowrys","1997","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13791","unicage","20180227","1","20180227","unicage","20180227"
"1938","2859  ","Dosch","1390","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13792","unicage","20180227","1","20180227","unicage","20180227"
"1939","2860  ","EastBoy Family","1701","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13793","unicage","20180227","1","20180227","unicage","20180227"
"1940","2861  ","egoist","1954","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13794","unicage","20180227","1","20180227","unicage","20180227"
"1941","2862  ","iCB","2022","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13795","unicage","20180227","1","20180227","unicage","20180227"
"1942","2863  ","JEANASIS","1997","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13796","unicage","20180227","1","20180227","unicage","20180227"
"1943","2864  ","liesse MELROSE","1808","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13797","unicage","20180227","1","20180227","unicage","20180227"
"1944","2865  ","LUCA","1797","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13798","unicage","20180227","1","20180227","unicage","20180227"
"1945","2866  ","M's","1887","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13799","unicage","20180227","1","20180227","unicage","20180227"
"1946","2867  ","naive water","1387","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13800","unicage","20180227","1","20180227","unicage","20180227"
"1947","2868  ","peak","2027","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13801","unicage","20180227","1","20180227","unicage","20180227"
"1948","2869  ","STYLE LAB","1937","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13802","unicage","20180227","1","20180227","unicage","20180227"
"1949","2870  ","PLS+T By Theory","1506","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13803","unicage","20180227","1","20180227","unicage","20180227"
"1950","2871  ","enrecre","1516","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13804","unicage","20180227","1","20180227","unicage","20180227"
"1951","2872  ","L.A.","2147","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13805","unicage","20180227","1","20180227","unicage","20180227"
"1952","2873  ","FREE'S SHOP MEN","1279","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13806","unicage","20180227","1","20180227","unicage","20180227"
"1953","2874  ","pu-recasm on the couch","1298","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","13808","unicage","20180227","1","20180227","unicage","20180227"
"1954","2875  ","23区L","1218","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13850","unicage","20180227","1","20180227","unicage","20180227"
"1955","2876  ","Aquascutum","1514","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13851","unicage","20180227","1","20180227","unicage","20180227"
"1956","2877  ","BOTTEGA VENETA","2090","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13852","unicage","20180227","1","20180227","unicage","20180227"
"1957","2878  ","BURBERRY L","1283","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13853","unicage","20180227","1","20180227","unicage","20180227"
"1958","2879  ","CARAVAN","2079","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13854","unicage","20180227","1","20180227","unicage","20180227"
"1959","2880  ","CECI OU CELA","2078","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13855","unicage","20180227","1","20180227","unicage","20180227"
"1960","2881  ","CHARGE","1514","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","13856","unicage","20180227","1","20180227","unicage","20180227"
