"58","0699","関東Ⅳその他","1400","神奈川県","5","","","0","5800","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"59","0699","関東Ⅳその他","1400","神奈川県","5","","","0","5900","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"60","0699","関東Ⅳその他","1400","神奈川県","5","","","3","6000","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"61","0699","関東Ⅳその他","1400","神奈川県","5","","","3","6100","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"62","0699","関東Ⅳその他","1400","神奈川県","5","","","0","6200","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"63","0699","関東Ⅳその他","1400","神奈川県","5","","","0","6300","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"64","0699","関東Ⅳその他","1400","神奈川県","5","","","0","6400","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"65","0711","名古屋駅_最重要ﾌﾞﾛｯｸ","2300","愛知県","6","","","1","6500","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"66","0721","栄_最重要ﾌﾞﾛｯｸ","2300","愛知県","6","","","1","6600","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"67","0799","東海北陸その他","1600","富山県","6","","","0","6700","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"68","0799","東海北陸その他","1700","石川県","6","","","0","6800","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"69","0799","東海北陸その他","1800","福井県","6","","","0","6900","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"70","0799","東海北陸その他","2100","岐阜県","6","","","0","7000","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"71","0799","東海北陸その他","2200","静岡県","6","","","0","7100","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"72","0799","東海北陸その他","2200","静岡県","6","","","0","7200","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
