"52","032996","11400","00000000","99999999","050027","0","1","01096818","2006-09-29 16:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"53","032997","11400","00000000","99999999","050028","0","1","01096818","2006-10-10 14:15:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"54","033021","11400","00000000","99999999","050035","0","1","01096818","2006-10-24 19:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"55","033040","11403","00000000","20090331","050036","0","0","01096818","2006-11-02 18:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"56","033041","11403","00000000","20090331","050036","0","0","01096818","2006-11-02 18:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"57","033042","11403","00000000","20090331","050036","0","0","01096818","2006-11-02 18:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"58","033068","11400","00000000","99999999","050038","0","1","01096818","2006-11-20 20:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"59","033069","11400","00000000","99999999","050038","0","1","01096818","2006-11-20 20:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"60","033234","11400","00000000","99999999","050041","0","1","01096818","2007-01-29 11:30:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"61","033256","11400","00000000","99999999","050045","0","1","01096818","2007-02-26 14:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"62","033267","11400","00000000","99999999","050046","0","1","01096818","2007-02-26 14:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"63","033317","11400","00000000","99999999","050047","0","1","01096818","2007-02-26 14:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"64","033334","11400","00000000","99999999","050048","0","1","01096818","2007-03-07 17:30:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"65","033338","11403","00000000","20170731","050049","0","1","01096818","2007-03-16 10:30:00","2010-05-14 19:38:25","system  ","2017-07-31 15:39:22","system  ","c"
"66","033350","11400","00000000","99999999","050051","0","1","01096818","2007-03-26 11:24:45","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"67","033361","11400","00000000","99999999","050054","0","1","01096818","2007-04-06 09:30:56","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"68","033371","11400","00000000","99999999","050054","0","1","01096818","2007-04-06 09:30:56","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"69","033372","11400","00000000","99999999","050058","0","1","01096818","2007-04-06 09:31:34","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"70","033373","11400","00000000","99999999","050058","0","1","01096818","2007-04-06 09:31:34","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"71","033382","11403","00000000","20080331","050059","0","0","01096818","2007-04-12 10:45:19","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"72","033383","11403","00000000","20080331","050059","0","0","01096818","2007-04-12 10:45:19","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"73","033385","11400","00000000","99999999","050060","0","1","01096818","2007-04-12 10:45:52","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"74","033390","11400","00000000","99999999","050062","0","1","01096818","2007-04-17 09:26:34","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"75","033391","11400","00000000","99999999","050062","0","1","01096818","2007-04-17 09:26:34","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"76","033434","11403","00000000","20090208","050063","0","0","01096818","2007-05-17 10:44:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"77","033466","11400","00000000","99999999","050064","0","1","01096818","2007-06-12 10:17:23","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"78","033467","11400","00000000","99999999","050064","0","1","01096818","2007-06-12 10:17:23","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"79","033532","11400","00000000","99999999","050066","0","1","01096818","2007-07-04 11:16:49","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"80","033533","11400","00000000","99999999","050066","0","1","01096818","2007-07-04 11:16:49","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"81","033534","11400","00000000","99999999","050066","0","1","01096818","2007-07-04 11:16:49","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
