"1202","1081  ","ｴﾑ･ﾄﾞゥ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11222","unicage","20180227","1","20180227","unicage","20180227"
"1203","1082  ","ｴﾑｽﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11223","unicage","20180227","1","20180227","unicage","20180227"
"1204","1083  ","ｴﾑｽﾞﾋﾞｼﾞｮﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11224","unicage","20180227","1","20180227","unicage","20180227"
"1205","1084  ","ｴﾑﾄﾞｩ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11225","unicage","20180227","1","20180227","unicage","20180227"
"1206","1085  ","ｴﾘ-ﾄ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11226","unicage","20180227","1","20180227","unicage","20180227"
"1207","1086  ","ｴﾙ ﾊﾟﾘｽ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11227","unicage","20180227","1","20180227","unicage","20180227"
"1208","1087  ","ｴﾙｴﾙﾋﾞｰﾝｲﾝﾀｰﾅｼｮﾅﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11228","unicage","20180227","1","20180227","unicage","20180227"
"1209","1088  ","ｴﾙﾊﾟﾘｽ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11229","unicage","20180227","1","20180227","unicage","20180227"
"1210","1089  ","ｵｰｱｰﾙｴﾌ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11230","unicage","20180227","1","20180227","unicage","20180227"
"1211","1090  ","ｵｰﾌﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11231","unicage","20180227","1","20180227","unicage","20180227"
"1212","1091  ","ｵｰﾙｺﾝﾌｫｰﾄｼｽﾃﾑ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11232","unicage","20180227","1","20180227","unicage","20180227"
"1213","1092  ","ｵｰﾚ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11233","unicage","20180227","1","20180227","unicage","20180227"
