"000001","北海道","01010","札幌","1000159","札幌大丸","","","201801","2136","50.87","483","84"
"000001","北海道","01010","札幌","1000159","札幌大丸","","","201802","1203","51.39","308","85"
"000001","北海道","01010","札幌","1000159","札幌大丸","","","201803","224","51.26","37","86"
"000001","北海道","01010","札幌","1000159","札幌大丸","","","","9558","57.50","2616","87"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","65912","札幌ｽﾃﾗﾌﾟﾚｲｽ THE SHOP TK","201710","752","51.37","369","88"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","65912","札幌ｽﾃﾗﾌﾟﾚｲｽ THE SHOP TK","201711","850","62.18","334","89"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","65912","札幌ｽﾃﾗﾌﾟﾚｲｽ THE SHOP TK","201712","1358","59.82","344","90"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","65912","札幌ｽﾃﾗﾌﾟﾚｲｽ THE SHOP TK","201801","1594","61.59","309","91"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","65912","札幌ｽﾃﾗﾌﾟﾚｲｽ THE SHOP TK","201802","488","54.77","223","92"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","65912","札幌ｽﾃﾗﾌﾟﾚｲｽ THE SHOP TK","201803","103","55.68","51","93"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","65912","札幌ｽﾃﾗﾌﾟﾚｲｽ THE SHOP TK","","5145","58.70","1630","94"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","79533","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾄﾞﾚｽﾃﾘｱ","201710","225","69.44","55","95"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","79533","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾄﾞﾚｽﾃﾘｱ","201711","129","58.64","38","96"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","79533","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾄﾞﾚｽﾃﾘｱ","201712","214","68.59","99","97"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","79533","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾄﾞﾚｽﾃﾘｱ","201801","239","51.96","63","98"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","79533","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾄﾞﾚｽﾃﾘｱ","201802","113","62.43","40","99"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","79533","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾄﾞﾚｽﾃﾘｱ","201803","23","57.50","7","100"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","79533","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾄﾞﾚｽﾃﾘｱ","","943","61.35","302","101"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","81373","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾊﾟｻｰｼﾞｭﾐﾆｮﾝ","201710","401","36.26","0","102"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","81373","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾊﾟｻｰｼﾞｭﾐﾆｮﾝ","201711","384","36.09","0","103"
